function	c2rust_loc	our_loc	verdict	perfect_match	note
array_in	backend-utils-adt-array-more/src/arrayfuncs.rs:179	crates/backend-utils-adt-arrayfuncs/src/io.rs	MATCH	yes	full parse via ReadArray* helpers
ReadArrayDimensions	backend-utils-adt-array-more/src/arrayfuncs.rs:402	crates/backend-utils-adt-arrayfuncs/src/io.rs	MATCH	yes
ReadDimensionInt	backend-utils-adt-array-more/src/arrayfuncs.rs:519	crates/backend-utils-adt-arrayfuncs/src/io.rs	MATCH	yes
ReadArrayStr	backend-utils-adt-array-more/src/arrayfuncs.rs:579	crates/backend-utils-adt-arrayfuncs/src/io.rs	MATCH	yes
ReadArrayToken	backend-utils-adt-array-more/src/arrayfuncs.rs:796	crates/backend-utils-adt-arrayfuncs/src/io.rs	MATCH	yes
CopyArrayEls	backend-utils-adt-array-more/src/arrayfuncs.rs:961	crates/backend-utils-adt-arrayfuncs/src/construct.rs	MATCH	yes	shared engine; byte-buffer faithful
array_out	backend-utils-adt-array-more/src/arrayfuncs.rs:1016	crates/backend-utils-adt-arrayfuncs/src/io.rs	MATCH	yes
array_recv	backend-utils-adt-array-more/src/arrayfuncs.rs:1271	crates/backend-utils-adt-arrayfuncs/src/io.rs	MATCH	yes
ReadArrayBinary	backend-utils-adt-array-more/src/arrayfuncs.rs:1454	crates/backend-utils-adt-arrayfuncs/src/io.rs	MATCH	yes
array_send	backend-utils-adt-array-more/src/arrayfuncs.rs:1548	crates/backend-utils-adt-arrayfuncs/src/io.rs	MATCH	yes
array_ndims	backend-utils-adt-array-more/src/arrayfuncs.rs:1652	crates/backend-utils-adt-arrayfuncs/src/element_slice.rs	MATCH	yes
array_dims	backend-utils-adt-array-more/src/arrayfuncs.rs:1668	crates/backend-utils-adt-arrayfuncs/src/element_slice.rs	MATCH	yes
array_lower	backend-utils-adt-array-more/src/arrayfuncs.rs:1706	crates/backend-utils-adt-arrayfuncs/src/element_slice.rs	MATCH	yes
array_upper	backend-utils-adt-array-more/src/arrayfuncs.rs:1733	crates/backend-utils-adt-arrayfuncs/src/element_slice.rs	MATCH	yes
array_length	backend-utils-adt-array-more/src/arrayfuncs.rs:1763	crates/backend-utils-adt-arrayfuncs/src/element_slice.rs	MATCH	yes
array_cardinality	backend-utils-adt-array-more/src/arrayfuncs.rs:1790	crates/backend-utils-adt-arrayfuncs/src/element_slice.rs	MATCH	yes
array_get_element	backend-utils-adt-array-more/src/arrayfuncs.rs:1820	crates/backend-utils-adt-arrayfuncs/src/element_slice.rs	MATCH	yes
array_get_element_expanded	backend-utils-adt-array-more/src/arrayfuncs.rs:1921	crates/backend-utils-adt-arrayfuncs/src/element_slice.rs:569	SEAMED	no	expanded-array subsystem (array_expanded.c) not ported; loud panic
array_get_slice	backend-utils-adt-array-more/src/arrayfuncs.rs:2030	crates/backend-utils-adt-arrayfuncs/src/element_slice.rs	MATCH	yes
array_set_element	backend-utils-adt-array-more/src/arrayfuncs.rs:2201	crates/backend-utils-adt-arrayfuncs/src/element_slice.rs	MATCH	yes
array_set_element_expanded	backend-utils-adt-array-more/src/arrayfuncs.rs:2501	crates/backend-utils-adt-arrayfuncs/src/element_slice.rs:589	SEAMED	no	expanded-array subsystem not ported; loud panic
array_set_slice	backend-utils-adt-array-more/src/arrayfuncs.rs:2806	crates/backend-utils-adt-arrayfuncs/src/element_slice.rs	MATCH	yes
array_ref	backend-utils-adt-array-more/src/arrayfuncs.rs:3146	crates/backend-utils-adt-arrayfuncs/src/element_slice.rs	MATCH	yes
array_set	backend-utils-adt-array-more/src/arrayfuncs.rs:3163	crates/backend-utils-adt-arrayfuncs/src/element_slice.rs	MATCH	yes
array_map	backend-utils-adt-array-more/src/arrayfuncs.rs:3201	crates/backend-utils-adt-arrayfuncs/src/sql.rs:1224	SEAMED	no	needs executor ExecEvalExpr seam + exprstate/econtext args; mirror-and-panic
construct_array	backend-utils-adt-array-more/src/arrayfuncs.rs:3361	crates/backend-utils-adt-arrayfuncs/src/construct.rs	MATCH	yes
construct_array_builtin	backend-utils-adt-array-more/src/arrayfuncs.rs:3381	crates/backend-utils-adt-arrayfuncs/src/construct.rs	MATCH	yes	builtin type-meta switch transcribed
construct_md_array	backend-utils-adt-array-more/src/arrayfuncs.rs:3494	crates/backend-utils-adt-arrayfuncs/src/construct.rs	MATCH	yes
construct_empty_array	backend-utils-adt-array-more/src/arrayfuncs.rs:3580	crates/backend-utils-adt-arrayfuncs/src/construct.rs	MATCH	yes
construct_empty_expanded_array	backend-utils-adt-array-more/src/arrayfuncs.rs:3597	crates/backend-utils-adt-arrayfuncs/src/construct.rs:182	SEAMED	no	expand_array/ExpandedArrayHeader (array_expanded.c) not ported; mirror-and-panic
deconstruct_array	backend-utils-adt-array-more/src/arrayfuncs.rs:3631	crates/backend-utils-adt-arrayfuncs/src/construct.rs	MATCH	yes
deconstruct_array_builtin	backend-utils-adt-array-more/src/arrayfuncs.rs:3697	crates/backend-utils-adt-arrayfuncs/src/construct.rs:233	MATCH	yes	builtin (typlen,byval,align) switch -> deconstruct_array
array_contains_nulls	backend-utils-adt-array-more/src/arrayfuncs.rs:3773	crates/backend-utils-adt-arrayfuncs/src/construct.rs	MATCH	yes
array_eq	backend-utils-adt-array-more/src/arrayfuncs.rs:3820	crates/backend-utils-adt-arrayfuncs/src/ops.rs	MATCH	yes	element_eq seam
array_ne	backend-utils-adt-array-more/src/arrayfuncs.rs:3949	crates/backend-utils-adt-arrayfuncs/src/ops.rs	MATCH	yes
array_lt	backend-utils-adt-array-more/src/arrayfuncs.rs:3955	crates/backend-utils-adt-arrayfuncs/src/ops.rs	MATCH	yes
