function	c2rust_loc	our_loc	verdict	perfect_match(yes|no)	note
brtuple_disk_tupdesc	c2rust-runs/backend-access-brin-tuple/src/brin_tuple.rs:1088	crates/backend-access-brin-tuple/src/internal.rs:250	MATCH	yes	Recompute-on-demand from TypeCacheEntry instead of cached bd_disktdesc; behaviorally identical (optimization-only divergence, ledgered).
brin_form_tuple	c2rust-runs/backend-access-brin-tuple/src/brin_tuple.rs:1129	crates/backend-access-brin-tuple/src/tuple.rs:39	MATCH	no	Line-by-line match; 3 callees SEAMED (brin_serialize, detoast_external_attr, toast_compress_datum) — body itself is MATCH but contains seam calls.
brin_form_placeholder_tuple	c2rust-runs/backend-access-brin-tuple/src/brin_tuple.rs:1384	crates/backend-access-brin-tuple/src/tuple.rs:267	MATCH	yes	len/hoff/bt_info masks and allnulls bit-walk identical; hasnulls intentionally unset.
brin_free_tuple	c2rust-runs/backend-access-brin-tuple/src/brin_tuple.rs:1429	crates/backend-access-brin-tuple/src/tuple.rs:309	MATCH	yes	pfree -> owned-image drop.
brin_copy_tuple	c2rust-runs/backend-access-brin-tuple/src/brin_tuple.rs:1433	crates/backend-access-brin-tuple/src/tuple.rs:319	MATCH	yes	All three palloc/repalloc/reuse branches incl. destsz==0 not-updating case; final memcpy.
brin_tuples_equal	c2rust-runs/backend-access-brin-tuple/src/brin_tuple.rs:1453	crates/backend-access-brin-tuple/src/tuple.rs:351	MATCH	yes	alen!=blen -> false else memcmp==0.
brin_new_memtuple	c2rust-runs/backend-access-brin-tuple/src/brin_tuple.rs:1473	crates/backend-access-brin-tuple/src/tuple.rs:365	MATCH	yes	Single-palloc block -> owned bt_columns vec; bt_empty_range=true; delegates to initialize.
brin_memtuple_initialize	c2rust-runs/backend-access-brin-tuple/src/brin_tuple.rs:1519	crates/backend-access-brin-tuple/src/tuple.rs:385	MATCH	yes	Reset + per-column init (bv_attno, bv_allnulls=true, bv_hasnulls=false, values slice, mem_value=None).
brin_deform_tuple	c2rust-runs/backend-access-brin-tuple/src/brin_tuple.rs:1577	crates/backend-access-brin-tuple/src/tuple.rs:426	MATCH	no	Body MATCH; datum_copy callee SEAMED to backend-utils-adt-scalar.
brin_deconstruct_tuple	c2rust-runs/backend-access-brin-tuple/src/brin_tuple.rs:1694	crates/backend-access-brin-tuple/src/tuple.rs:527	MATCH	yes	Double-width null bitmap reversed-sense walk; att_isnull/varsize_any/VARTAG_SIZE/alignby dispatch exact; unreachable arms panic == elog(ERROR).
