crates/backend/utils/adt/float/src/aggregates.rs	6	proof-covered-unmeasured	float.c float8_accum/float8_combine/float8_regr_*/check_float8_array family	proved by float-agg Kani rows (208/222/276/2806-2817/3342/1830-1832/2512-2513 kernels full-symbolic [f64;N]; eq_check_float8_array_t3/t6; eq_finals_nullity; bad_transarray verdict-only per Kani Err(Box) defect); line-credit pending the fulltree kani join	p1-lanead	pending
crates/backend/utils/adt/float/src/aggregates.rs	7	proof-covered-unmeasured	float.c float8_accum/float8_combine/float8_regr_*/check_float8_array family	proved by float-agg Kani rows (208/222/276/2806-2817/3342/1830-1832/2512-2513 kernels full-symbolic [f64;N]; eq_check_float8_array_t3/t6; eq_finals_nullity; bad_transarray verdict-only per Kani Err(Box) defect); line-credit pending the fulltree kani join	p1-lanead	pending
crates/backend/utils/adt/float/src/aggregates.rs	9	proof-covered-unmeasured	float.c float8_accum/float8_combine/float8_regr_*/check_float8_array family	proved by float-agg Kani rows (208/222/276/2806-2817/3342/1830-1832/2512-2513 kernels full-symbolic [f64;N]; eq_check_float8_array_t3/t6; eq_finals_nullity; bad_transarray verdict-only per Kani Err(Box) defect); line-credit pending the fulltree kani join	p1-lanead	pending
crates/backend/utils/adt/float/src/aggregates.rs	13	proof-covered-unmeasured	float.c float8_accum/float8_combine/float8_regr_*/check_float8_array family	proved by float-agg Kani rows (208/222/276/2806-2817/3342/1830-1832/2512-2513 kernels full-symbolic [f64;N]; eq_check_float8_array_t3/t6; eq_finals_nullity; bad_transarray verdict-only per Kani Err(Box) defect); line-credit pending the fulltree kani join	p1-lanead	pending
crates/backend/utils/adt/float/src/aggregates.rs	40	proof-covered-unmeasured	float.c float8_accum/float8_combine/float8_regr_*/check_float8_array family	proved by float-agg Kani rows (208/222/276/2806-2817/3342/1830-1832/2512-2513 kernels full-symbolic [f64;N]; eq_check_float8_array_t3/t6; eq_finals_nullity; bad_transarray verdict-only per Kani Err(Box) defect); line-credit pending the fulltree kani join	p1-lanead	pending
crates/backend/utils/adt/float/src/aggregates.rs	41	proof-covered-unmeasured	float.c float8_accum/float8_combine/float8_regr_*/check_float8_array family	proved by float-agg Kani rows (208/222/276/2806-2817/3342/1830-1832/2512-2513 kernels full-symbolic [f64;N]; eq_check_float8_array_t3/t6; eq_finals_nullity; bad_transarray verdict-only per Kani Err(Box) defect); line-credit pending the fulltree kani join	p1-lanead	pending
crates/backend/utils/adt/float/src/aggregates.rs	42	proof-covered-unmeasured	float.c float8_accum/float8_combine/float8_regr_*/check_float8_array family	proved by float-agg Kani rows (208/222/276/2806-2817/3342/1830-1832/2512-2513 kernels full-symbolic [f64;N]; eq_check_float8_array_t3/t6; eq_finals_nullity; bad_transarray verdict-only per Kani Err(Box) defect); line-credit pending the fulltree kani join	p1-lanead	pending
crates/backend/utils/adt/float/src/aggregates.rs	46	proof-covered-unmeasured	float.c float8_accum/float8_combine/float8_regr_*/check_float8_array family	proved by float-agg Kani rows (208/222/276/2806-2817/3342/1830-1832/2512-2513 kernels full-symbolic [f64;N]; eq_check_float8_array_t3/t6; eq_finals_nullity; bad_transarray verdict-only per Kani Err(Box) defect); line-credit pending the fulltree kani join	p1-lanead	pending
crates/backend/utils/adt/float/src/aggregates.rs	69	proof-covered-unmeasured	float.c float8_accum/float8_combine/float8_regr_*/check_float8_array family	proved by float-agg Kani rows (208/222/276/2806-2817/3342/1830-1832/2512-2513 kernels full-symbolic [f64;N]; eq_check_float8_array_t3/t6; eq_finals_nullity; bad_transarray verdict-only per Kani Err(Box) defect); line-credit pending the fulltree kani join	p1-lanead	pending
crates/backend/utils/adt/float/src/aggregates.rs	70	proof-covered-unmeasured	float.c float8_accum/float8_combine/float8_regr_*/check_float8_array family	proved by float-agg Kani rows (208/222/276/2806-2817/3342/1830-1832/2512-2513 kernels full-symbolic [f64;N]; eq_check_float8_array_t3/t6; eq_finals_nullity; bad_transarray verdict-only per Kani Err(Box) defect); line-credit pending the fulltree kani join	p1-lanead	pending
crates/backend/utils/adt/float/src/aggregates.rs	71	proof-covered-unmeasured	float.c float8_accum/float8_combine/float8_regr_*/check_float8_array family	proved by float-agg Kani rows (208/222/276/2806-2817/3342/1830-1832/2512-2513 kernels full-symbolic [f64;N]; eq_check_float8_array_t3/t6; eq_finals_nullity; bad_transarray verdict-only per Kani Err(Box) defect); line-credit pending the fulltree kani join	p1-lanead	pending
crates/backend/utils/adt/float/src/aggregates.rs	73	proof-covered-unmeasured	float.c float8_accum/float8_combine/float8_regr_*/check_float8_array family	proved by float-agg Kani rows (208/222/276/2806-2817/3342/1830-1832/2512-2513 kernels full-symbolic [f64;N]; eq_check_float8_array_t3/t6; eq_finals_nullity; bad_transarray verdict-only per Kani Err(Box) defect); line-credit pending the fulltree kani join	p1-lanead	pending
crates/backend/utils/adt/float/src/aggregates.rs	74	proof-covered-unmeasured	float.c float8_accum/float8_combine/float8_regr_*/check_float8_array family	proved by float-agg Kani rows (208/222/276/2806-2817/3342/1830-1832/2512-2513 kernels full-symbolic [f64;N]; eq_check_float8_array_t3/t6; eq_finals_nullity; bad_transarray verdict-only per Kani Err(Box) defect); line-credit pending the fulltree kani join	p1-lanead	pending
crates/backend/utils/adt/float/src/aggregates.rs	76	proof-covered-unmeasured	float.c float8_accum/float8_combine/float8_regr_*/check_float8_array family	proved by float-agg Kani rows (208/222/276/2806-2817/3342/1830-1832/2512-2513 kernels full-symbolic [f64;N]; eq_check_float8_array_t3/t6; eq_finals_nullity; bad_transarray verdict-only per Kani Err(Box) defect); line-credit pending the fulltree kani join	p1-lanead	pending
crates/backend/utils/adt/float/src/aggregates.rs	77	proof-covered-unmeasured	float.c float8_accum/float8_combine/float8_regr_*/check_float8_array family	proved by float-agg Kani rows (208/222/276/2806-2817/3342/1830-1832/2512-2513 kernels full-symbolic [f64;N]; eq_check_float8_array_t3/t6; eq_finals_nullity; bad_transarray verdict-only per Kani Err(Box) defect); line-credit pending the fulltree kani join	p1-lanead	pending
crates/backend/utils/adt/float/src/aggregates.rs	79	proof-covered-unmeasured	float.c float8_accum/float8_combine/float8_regr_*/check_float8_array family	proved by float-agg Kani rows (208/222/276/2806-2817/3342/1830-1832/2512-2513 kernels full-symbolic [f64;N]; eq_check_float8_array_t3/t6; eq_finals_nullity; bad_transarray verdict-only per Kani Err(Box) defect); line-credit pending the fulltree kani join	p1-lanead	pending
crates/backend/utils/adt/float/src/aggregates.rs	80	proof-covered-unmeasured	float.c float8_accum/float8_combine/float8_regr_*/check_float8_array family	proved by float-agg Kani rows (208/222/276/2806-2817/3342/1830-1832/2512-2513 kernels full-symbolic [f64;N]; eq_check_float8_array_t3/t6; eq_finals_nullity; bad_transarray verdict-only per Kani Err(Box) defect); line-credit pending the fulltree kani join	p1-lanead	pending
crates/backend/utils/adt/float/src/aggregates.rs	81	proof-covered-unmeasured	float.c float8_accum/float8_combine/float8_regr_*/check_float8_array family	proved by float-agg Kani rows (208/222/276/2806-2817/3342/1830-1832/2512-2513 kernels full-symbolic [f64;N]; eq_check_float8_array_t3/t6; eq_finals_nullity; bad_transarray verdict-only per Kani Err(Box) defect); line-credit pending the fulltree kani join	p1-lanead	pending
crates/backend/utils/adt/float/src/aggregates.rs	82	proof-covered-unmeasured	float.c float8_accum/float8_combine/float8_regr_*/check_float8_array family	proved by float-agg Kani rows (208/222/276/2806-2817/3342/1830-1832/2512-2513 kernels full-symbolic [f64;N]; eq_check_float8_array_t3/t6; eq_finals_nullity; bad_transarray verdict-only per Kani Err(Box) defect); line-credit pending the fulltree kani join	p1-lanead	pending
crates/backend/utils/adt/float/src/aggregates.rs	83	proof-covered-unmeasured	float.c float8_accum/float8_combine/float8_regr_*/check_float8_array family	proved by float-agg Kani rows (208/222/276/2806-2817/3342/1830-1832/2512-2513 kernels full-symbolic [f64;N]; eq_check_float8_array_t3/t6; eq_finals_nullity; bad_transarray verdict-only per Kani Err(Box) defect); line-credit pending the fulltree kani join	p1-lanead	pending
crates/backend/utils/adt/float/src/aggregates.rs	84	proof-covered-unmeasured	float.c float8_accum/float8_combine/float8_regr_*/check_float8_array family	proved by float-agg Kani rows (208/222/276/2806-2817/3342/1830-1832/2512-2513 kernels full-symbolic [f64;N]; eq_check_float8_array_t3/t6; eq_finals_nullity; bad_transarray verdict-only per Kani Err(Box) defect); line-credit pending the fulltree kani join	p1-lanead	pending
crates/backend/utils/adt/float/src/aggregates.rs	86	proof-covered-unmeasured	float.c float8_accum/float8_combine/float8_regr_*/check_float8_array family	proved by float-agg Kani rows (208/222/276/2806-2817/3342/1830-1832/2512-2513 kernels full-symbolic [f64;N]; eq_check_float8_array_t3/t6; eq_finals_nullity; bad_transarray verdict-only per Kani Err(Box) defect); line-credit pending the fulltree kani join	p1-lanead	pending
crates/backend/utils/adt/float/src/aggregates.rs	89	proof-covered-unmeasured	float.c float8_accum/float8_combine/float8_regr_*/check_float8_array family	proved by float-agg Kani rows (208/222/276/2806-2817/3342/1830-1832/2512-2513 kernels full-symbolic [f64;N]; eq_check_float8_array_t3/t6; eq_finals_nullity; bad_transarray verdict-only per Kani Err(Box) defect); line-credit pending the fulltree kani join	p1-lanead	pending
crates/backend/utils/adt/float/src/aggregates.rs	90	proof-covered-unmeasured	float.c float8_accum/float8_combine/float8_regr_*/check_float8_array family	proved by float-agg Kani rows (208/222/276/2806-2817/3342/1830-1832/2512-2513 kernels full-symbolic [f64;N]; eq_check_float8_array_t3/t6; eq_finals_nullity; bad_transarray verdict-only per Kani Err(Box) defect); line-credit pending the fulltree kani join	p1-lanead	pending
crates/backend/utils/adt/float/src/aggregates.rs	92	proof-covered-unmeasured	float.c float8_accum/float8_combine/float8_regr_*/check_float8_array family	proved by float-agg Kani rows (208/222/276/2806-2817/3342/1830-1832/2512-2513 kernels full-symbolic [f64;N]; eq_check_float8_array_t3/t6; eq_finals_nullity; bad_transarray verdict-only per Kani Err(Box) defect); line-credit pending the fulltree kani join	p1-lanead	pending
crates/backend/utils/adt/float/src/aggregates.rs	93	proof-covered-unmeasured	float.c float8_accum/float8_combine/float8_regr_*/check_float8_array family	proved by float-agg Kani rows (208/222/276/2806-2817/3342/1830-1832/2512-2513 kernels full-symbolic [f64;N]; eq_check_float8_array_t3/t6; eq_finals_nullity; bad_transarray verdict-only per Kani Err(Box) defect); line-credit pending the fulltree kani join	p1-lanead	pending
crates/backend/utils/adt/float/src/aggregates.rs	94	proof-covered-unmeasured	float.c float8_accum/float8_combine/float8_regr_*/check_float8_array family	proved by float-agg Kani rows (208/222/276/2806-2817/3342/1830-1832/2512-2513 kernels full-symbolic [f64;N]; eq_check_float8_array_t3/t6; eq_finals_nullity; bad_transarray verdict-only per Kani Err(Box) defect); line-credit pending the fulltree kani join	p1-lanead	pending
crates/backend/utils/adt/float/src/aggregates.rs	95	proof-covered-unmeasured	float.c float8_accum/float8_combine/float8_regr_*/check_float8_array family	proved by float-agg Kani rows (208/222/276/2806-2817/3342/1830-1832/2512-2513 kernels full-symbolic [f64;N]; eq_check_float8_array_t3/t6; eq_finals_nullity; bad_transarray verdict-only per Kani Err(Box) defect); line-credit pending the fulltree kani join	p1-lanead	pending
crates/backend/utils/adt/float/src/aggregates.rs	97	proof-covered-unmeasured	float.c float8_accum/float8_combine/float8_regr_*/check_float8_array family	proved by float-agg Kani rows (208/222/276/2806-2817/3342/1830-1832/2512-2513 kernels full-symbolic [f64;N]; eq_check_float8_array_t3/t6; eq_finals_nullity; bad_transarray verdict-only per Kani Err(Box) defect); line-credit pending the fulltree kani join	p1-lanead	pending
crates/backend/utils/adt/float/src/aggregates.rs	98	proof-covered-unmeasured	float.c float8_accum/float8_combine/float8_regr_*/check_float8_array family	proved by float-agg Kani rows (208/222/276/2806-2817/3342/1830-1832/2512-2513 kernels full-symbolic [f64;N]; eq_check_float8_array_t3/t6; eq_finals_nullity; bad_transarray verdict-only per Kani Err(Box) defect); line-credit pending the fulltree kani join	p1-lanead	pending
crates/backend/utils/adt/float/src/aggregates.rs	100	proof-covered-unmeasured	float.c float8_accum/float8_combine/float8_regr_*/check_float8_array family	proved by float-agg Kani rows (208/222/276/2806-2817/3342/1830-1832/2512-2513 kernels full-symbolic [f64;N]; eq_check_float8_array_t3/t6; eq_finals_nullity; bad_transarray verdict-only per Kani Err(Box) defect); line-credit pending the fulltree kani join	p1-lanead	pending
crates/backend/utils/adt/float/src/aggregates.rs	101	proof-covered-unmeasured	float.c float8_accum/float8_combine/float8_regr_*/check_float8_array family	proved by float-agg Kani rows (208/222/276/2806-2817/3342/1830-1832/2512-2513 kernels full-symbolic [f64;N]; eq_check_float8_array_t3/t6; eq_finals_nullity; bad_transarray verdict-only per Kani Err(Box) defect); line-credit pending the fulltree kani join	p1-lanead	pending
crates/backend/utils/adt/float/src/aggregates.rs	102	proof-covered-unmeasured	float.c float8_accum/float8_combine/float8_regr_*/check_float8_array family	proved by float-agg Kani rows (208/222/276/2806-2817/3342/1830-1832/2512-2513 kernels full-symbolic [f64;N]; eq_check_float8_array_t3/t6; eq_finals_nullity; bad_transarray verdict-only per Kani Err(Box) defect); line-credit pending the fulltree kani join	p1-lanead	pending
crates/backend/utils/adt/float/src/aggregates.rs	104	proof-covered-unmeasured	float.c float8_accum/float8_combine/float8_regr_*/check_float8_array family	proved by float-agg Kani rows (208/222/276/2806-2817/3342/1830-1832/2512-2513 kernels full-symbolic [f64;N]; eq_check_float8_array_t3/t6; eq_finals_nullity; bad_transarray verdict-only per Kani Err(Box) defect); line-credit pending the fulltree kani join	p1-lanead	pending
crates/backend/utils/adt/float/src/aggregates.rs	106	proof-covered-unmeasured	float.c float8_accum/float8_combine/float8_regr_*/check_float8_array family	proved by float-agg Kani rows (208/222/276/2806-2817/3342/1830-1832/2512-2513 kernels full-symbolic [f64;N]; eq_check_float8_array_t3/t6; eq_finals_nullity; bad_transarray verdict-only per Kani Err(Box) defect); line-credit pending the fulltree kani join	p1-lanead	pending
crates/backend/utils/adt/float/src/aggregates.rs	107	proof-covered-unmeasured	float.c float8_accum/float8_combine/float8_regr_*/check_float8_array family	proved by float-agg Kani rows (208/222/276/2806-2817/3342/1830-1832/2512-2513 kernels full-symbolic [f64;N]; eq_check_float8_array_t3/t6; eq_finals_nullity; bad_transarray verdict-only per Kani Err(Box) defect); line-credit pending the fulltree kani join	p1-lanead	pending
crates/backend/utils/adt/float/src/aggregates.rs	110	proof-covered-unmeasured	float.c float8_accum/float8_combine/float8_regr_*/check_float8_array family	proved by float-agg Kani rows (208/222/276/2806-2817/3342/1830-1832/2512-2513 kernels full-symbolic [f64;N]; eq_check_float8_array_t3/t6; eq_finals_nullity; bad_transarray verdict-only per Kani Err(Box) defect); line-credit pending the fulltree kani join	p1-lanead	pending
crates/backend/utils/adt/float/src/aggregates.rs	113	proof-covered-unmeasured	float.c float8_accum/float8_combine/float8_regr_*/check_float8_array family	proved by float-agg Kani rows (208/222/276/2806-2817/3342/1830-1832/2512-2513 kernels full-symbolic [f64;N]; eq_check_float8_array_t3/t6; eq_finals_nullity; bad_transarray verdict-only per Kani Err(Box) defect); line-credit pending the fulltree kani join	p1-lanead	pending
crates/backend/utils/adt/float/src/aggregates.rs	114	proof-covered-unmeasured	float.c float8_accum/float8_combine/float8_regr_*/check_float8_array family	proved by float-agg Kani rows (208/222/276/2806-2817/3342/1830-1832/2512-2513 kernels full-symbolic [f64;N]; eq_check_float8_array_t3/t6; eq_finals_nullity; bad_transarray verdict-only per Kani Err(Box) defect); line-credit pending the fulltree kani join	p1-lanead	pending
crates/backend/utils/adt/float/src/aggregates.rs	117	proof-covered-unmeasured	float.c float8_accum/float8_combine/float8_regr_*/check_float8_array family	proved by float-agg Kani rows (208/222/276/2806-2817/3342/1830-1832/2512-2513 kernels full-symbolic [f64;N]; eq_check_float8_array_t3/t6; eq_finals_nullity; bad_transarray verdict-only per Kani Err(Box) defect); line-credit pending the fulltree kani join	p1-lanead	pending
