bool	eq_bool_accum
bool	eq_bool_accum_inv
bool	eq_bool_alltrue
bool	eq_bool_anytrue
bool	eq_bool_int4
bool	eq_booleq
bool	eq_boolge
bool	eq_boolgt
bool	eq_boolle
bool	eq_boollt
bool	eq_boolne
bool	eq_boolout
bool	eq_int4_bool
bool	eq_parse_bool_with_len_l0
bool	eq_parse_bool_with_len_l1
bool	eq_parse_bool_with_len_l2
bool	eq_parse_bool_with_len_l3
bool	eq_parse_bool_with_len_l4
bool	eq_parse_bool_with_len_l5
bool	eq_parse_bool_with_len_l6
cash	eq_cash_cmp
cash	eq_cash_eq
cash	eq_cash_ge
cash	eq_cash_gt
cash	eq_cash_le
cash	eq_cash_lt
cash	eq_cash_mi
cash	eq_cash_ne
cash	eq_cash_pl
cash	eq_cashlarger
cash	eq_cashsmaller
misc-ops	proofs::artifact_control_ultoa_dest_offset0
misc-ops	proofs::eq_booland_statefunc
misc-ops	proofs::eq_boolor_statefunc
misc-ops	proofs::eq_date_mii
misc-ops	proofs::eq_date_pli
